Org Type,Beds,USNEWS Directory,City,State,Par Org,Organization,Pri. Domain,Full Org URL,YouTube Account,YouTube Date,YouTube URL ,TW 1st update,Twitter Account,Twitter URL,FaceBook URL,Blog,FourSquare,LinkedIn,Pinterest,Google+,Delicious,Flickr,Quantcast,Compete
H-GenMed&Surg,na,none,San Tan Valley,AZ,Banner Health,Banner Ironwood Medical Center,bannerhealth.com,http://www.bannerhealth.com/,none,,none,,none,none,http://www.facebook.com/BannerIronwood,none,https://foursquare.com/venue/9644026,none,,,,,,
H-Psychiatric,92,http://health.usnews.com/best-hospitals/banner-behavioral-hlth-hosp-6860355 ,Scottsdale,AZ,Banner Health,Banner Behavioral Health,bannerhealth.com,http://www.bannerhealth.com/,none,,none,11/03/2009,BannerBH,http://twitter.com/BannerBH,none,none,http://foursquare.com/venue/7107865,none,,,,,,
H-GenMed&Surg,405,http://health.usnews.com/best-hospitals/scottsdale-healthcare-shea-6860395,Scottsdale,AZ,none,Scottsdale Healthcare,shc.org,http://www.shc.org,scottsdalehealthcare,02/23/10,http://www.youtube.com/scottsdalehealthcare,16/04/2009,SHCpublicinfo,http://twitter.com/SHCpublicinfo,http://www.facebook.com/scottsdalehealthcare,none,http://foursquare.com/venue/327106,http://www.linkedin.com/companies/scottsdale-healthcare,,,,,,
H-GenMed&Surg,436,http://health.usnews.com/best-hospitals/banner-boswell-medical-center-6860378 ,Sun City,AZ,Banner Health,Banner Boswell Medical Center,bannerhealth.com,http://www.bannerhealth.com/Locations/Arizona/Banner+Boswell+Medical+Center/_Banner+Boswell+Medical+Center.htm,none,,none,17/06/2009,BannerBoswell,http://twitter.com/BannerBoswell,none,none,http://foursquare.com/venue/946260,none,,,,,,
H-GenMed&Surg,332,http://health.usnews.com/best-hospitals/banner-del-e-webb-med-center-6860430 ,Sun City West,AZ,Banner Health,Banner Del E. Webb Medical Center,bannerhealth.com,http://www.bannerhealth.com/Locations/Arizona/Banner+Del+Webb+Medical+Center/,none,,none,31/12/2008,BannerDelEWebb,http://twitter.com/BannerDelEWebb,none,none,http://foursquare.com/venue/484400,none,,,,,,
H-GenMed&Surg,110,http://health.usnews.com/best-hospitals/tempe-st.-luke%27s-hospital-6860390 ,Tempe,AZ,IASIS Healthcare,Tempe St. Luke's Hospital,tempestlukeshospital.com,http://www.tempestlukeshospital.com/,none,,none,08/09/2009,TempeHospital,http://twitter.com/TempeHospital,http://www.facebook.com/TempeStLukesHospital,none,http://foursquare.com/venue/5533286,none,,,,,,
H-GenMed&Surg,NA,none,Tucson,AZ,none,Arizona Cancer Center,arizonacancercenter.org,http://www.arizonacancercenter.org,arizonacancercenter,02/15/11,http://www.youtube.com/arizonacancercenter,05/08/2009,AZCancerCenter,http://twitter.com/AZCancerCenter,http://www.facebook.com/arizonacancercenter,http://www.uacancer.org/,none,none,,,,,,
H-GenMed&Surg,na,none,Tucson,AZ,none,Sierra Tucson Treatment Center,sierratucson.com,http://www.sierratucson.com/,none,,none,27/09/2010,Sierra_Tucson,https://twitter.com/#!/Sierra_Tucson,http://www.facebook.com/SierraTucsonTreatmentCenter,none,https://foursquare.com/venue/275063,none,,,,,,
H-GenMed&Surg,568,http://health.usnews.com/best-hospitals/tucson-medical-center-6860020,Tucson,AZ,none,Tucson Medical Center,tmcaz.com,https://www.tmcaz.com/,none,,none,,none,none,http://www.facebook.com/TucsonMedicalCenter,none,https://foursquare.com/venue/275063,http://www.linkedin.com/company/166531,,,,,,
H-GenMed&Surg,351,http://health.usnews.com/best-hospitals/university-medical-center-6860516,Tucson,AZ,none,University Medical Center,umcarizona.org,http://www.umcarizona.org,none,,none,,none,none,none,none,http://foursquare.com/venue/275064,http://www.linkedin.com/companies/15565/University%20Medical%20Center,,,,,,
none,na,na,Tuscon,AZ,The University of Arizona,The University of Arizona Medical Center,uahealth.com,http://www.uahealth.com/,UAHN91211,02/28/12,http://www.youtube.com/user/UAHN91211,,UAhealth,https://twitter.com/#!/UAhealth,https://www.facebook.com/uahealth,none,none,http://www.linkedin.com/company/2381602,http://pinterest.com/uahealth/,none,,,,
,,,,AZ,,Phoenix Children’s Hospital,phoenixchildrens.com,http://www.phoenixchildrens.com/,,,,26/03/2009,PCH_Advocacy,,,,,,,,,,,
H-GenMed&Surg,130,http://health.usnews.com/best-hospitals/sutter-delta-medical-center-6930092,Antioch,CA,Sutter Health,Sutter Delta Medical Center,sutterdelta.org,http://www.sutterdelta.org/,none,,none,29/05/2009,SutterDelta,http://twitter.com/#!/SutterDelta,http://www.facebook.com/SutterDelta,http://sutterdeltamedicalcenter.posterous.com/,none,,,,,,,
H-GenMed&Surg,97,http://health.usnews.com/best-hospitals/sutter-auburn-faith-hospital-6930159 ,Auburn,CA,Sutter Health,Sutter Auburn Faith Hospital,sutterauburnfaith.org,http://www.sutterauburnfaith.org/,none,,none,,none,none,http://www.facebook.com/pages/Sutter-Auburn-Faith-Hospital/155661686223,none,none,none,,,,,,
H-GenMed&Surg,188,http://health.usnews.com/best-hospitals/san-joaquin-community-hospital-6930210 ,Bakersfield,CA,Adventist Health,San Joaquin Community Hospital,sjch.us,http://www.sjch.us/sjch/index.php,SJCHBakersfield,14/07/2009,http://www.youtube.com/SJCHBakersfield,24/06/2009,SJCHBakersfield,http://twitter.com/SJCHBakersfield,http://www.facebook.com/SJCHBakersfield,none,http://foursquare.com/venue/1420430,none,,,,,,
Health System,na,none,Burbank,CA,Providence Health & Services,Providence Health & Services California,providence.org,http://www.providence.org/california,providenceca,04/15/09,http://www.youtube.com/providenceca,,none,none,http://www.facebook.com/pages/Providence-Health-Services-California/90485159354,none,none,none,,,,,,
H-GenMed&Surg,na,none,Burbank,CA,Providence Health & Services,Providence Saint Joseph Medical Center,providence.org,http://www2.providence.org/saintjoseph/Pages/default.aspx,none,,none,,none,none,http://www.facebook.com/pages/Providence-Saint-Joseph-Medical-Center/105910234107,none,https://foursquare.com/venue/3023932,none,,,,,,
H-GenMed&Surg,389,http://health.usnews.com/best-hospitals/mills-peninsula-health-servs-6930315,Burlingame,CA,Sutter Health,Mills-Peninsula Health Services,mills-peninsula.org,http://www.mills-peninsula.org/,MPHSvideo,26/06/2008,http://www.youtube.com/user/MPHSvideo,09/01/2009,millspeninsula,http://twitter.com/millspeninsula,http://www.facebook.com/millspeninsula,http://www.millspeninsulanews.org/,http://foursquare.com/venue/2105601,none,,,,,,
H-GenMed&Surg,NA,none,Castro Valley,CA,none,Sutter Medical Center Castro Valley,suttermedicalcentercastrovalley.org,http://edenmedcenter.org/,SutterEdenMed,10/14/08,http://www.youtube.com/user/SutterEdenMed,29/09/2008,EdenMedCenter,http://twitter.com/#!/EdenMedCenter,http://www.facebook.com/SutterEden,http://suttermedicalcentercastrovalley.org/blog/,none,none,,,,,,
H-GenMed&Surg,263,http://health.usnews.com/best-hospitals/enloe-medical-center-6930096 ,Chico,CA,none,Enloe Medical Center,enloe.org,http://www.enloe.org,enloemedical,07/21/08,http://www.youtube.com/user/enloemedical,04/08/2008,enloe,http://twitter.com/enloe,none,none,http://foursquare.com/venue/3912816,http://www.linkedin.com/companies/enloe-medical-center,,,,,,
H-GenMed&Surg,48,http://health.usnews.com/best-hospitals/sutter-davis-hospital-6930548,Davis,CA,Sutter Health,Sutter Davis Hospital,sutterdavis.org,http://www.sutterdavis.org/,none,,none,,none,none,http://www.facebook.com/pages/Sutter-Davis-Hospital/201912857245,none,none,,,,,,,
H-Rehab,207,http://health.usnews.com/best-hospitals/rancho-los-amigos-center-6930990,Downey,CA,LA Cnty-Dept of Health Sers,Rancho Los Amigos National Rehabilitation Center,rancho.org,http://www.rancho.org,none,,none,10/03/2011,RanchoRehab,http://twitter.com/#!/RanchoRehab,http://www.facebook.com/pages/Rancho-Los-Amigos-National-Rehabilitation-Center/109250595808191,none,http://foursquare.com/venue/3936967,none,,,,,,
H-Cancer,168,http://health.usnews.com/best-hospitals/city-of-hope-natl-medical-ctr-6930590,Duarte,CA,none,City of Hope,cityofhope.org,http://www.cityofhope.org,cityofhopeonline,12/22/08,http://www.youtube.com/user/cityofhopeonline,27/01/2009,Cityofhope,http://twitter.com/cityofhope,http://www.facebook.com/cityofhope,none,http://foursquare.com/venue/103356,http://www.linkedin.com/companies/city-of-hope,,,,,,
H-GenMed&Surg,342,http://health.usnews.com/best-hospitals/palomar-medical-center-6930660,Escondido,CA,Palomar Pomerado Health,Palomar Medical Center,pph.org,http://www.pph.org/,pphmedia,05/30/08,http://www.youtube.com/pphmedia,04/09/2009,pphcares,http://twitter.com/pphcares,http://www.facebook.com/pages/Palomar-Pomerado-Health/103524089983,none,http://foursquare.com/venue/4741466,none,,,,,,
H-GenMed&Surg,25,http://health.usnews.com/best-hospitals/mendocino-coast-dist-hospital-6930740,Fort Bragg,CA,none,Mendocino Coast District Hospital,mcdh.org,http://www.mcdh.org/,CoastHospital95437,03/13/10,http://www.youtube.com/CoastHospital95437,06/07/2009,MCDHOrg,http://twitter.com/MCDHOrg,http://www.facebook.com/pages/Fort-Bragg-CA/Wellness-Center-Mendocino-Coast-District-Hospital/111918258822194,http://www.mcdh.org/ceo-forum/,http://foursquare.com/venue/8490231,none,,,,,,
H-GenMed&Surg,337,http://health.usnews.com/best-hospitals/washington-hospital-6932116 ,Fremont,CA,none,Washington Hospital Healthcare System,whhs.com,http://www.whhs.com,WHHSInHealth,10/16/07,http://www.youtube.com/user/WHHSInHealth,,none,none,none,none,none,http://www.linkedin.com/companies/washington-hospital-healthcare-system,,,,,,
Health System,NA,none,Fresno,CA,Community Medical Centers,Community Medical Centers,communitymedical.org,http://www.communitymedical.org/,CommunityMedical,08/14/08,http://www.youtube.com/user/CommunityMedical,,none,none,http://www.facebook.com/communitymed,http://blogs.medwatchtoday.com/,none,none,,,,,,
H-GenMed&Surg,626,http://health.usnews.com/best-hospitals/community-regional-medical-center-6930790,Fresno,CA,Community Medical Centers,Community Regional Medical Center,communitymedical.org,http://www.communitymedical.org/crmc.htm,communityregional,07/12/10,http://www.youtube.com/communityregional,,none,none,http://www.facebook.com/CommunityRegional,none,https://foursquare.com/venue/1497529,none,,,,,,
H-Heart,60,http://health.usnews.com/best-hospitals/fresno-heart-and-surgical-hospital-6930112,Fresno,CA,none,Fresno Heart & Surgical Hospital,communitymedical.org,http://www.communitymedical.org/FresnoHeartAndSurgical.htm,none,,none,,none,none,http://www.facebook.com/FresnoHeartandSurgicalHospital,none,https://foursquare.com/venue/537623,http://www.linkedin.com/company/1396467,,,,,,
H-GenMed&Surg,434,http://health.usnews.com/best-hospitals/saint-agnes-medical-center-6930810 ,Fresno,CA,Trinity Health,Saint Agnes Medical Center,samc.com,http://www.samc.com/UMAP.asp,saintagnesmedical,11/09/09,http://www.youtube.com/saintagnesmedical,22/10/2009,saintagnesnews,http://twitter.com/saintagnesnews,http://www.facebook.com/SaintAgnesMedicalCenter,none,http://foursquare.com/venue/4283855,http://www.linkedin.com/companies/saint-agnes-medical-center,,,,,,
H-GenMed&Surg,384,http://health.usnews.com/best-hospitals/st.-jude-medical-center-6930823,Fullerton,CA,St. Joseph Health System,St. Jude Medical Center,stjudemedicalcenter.org,http://www.stjudemedicalcenter.org/,StJudeMedicalCenter,06/01/10,http://www.youtube.com/StJudeMedicalCenter,,none,none,http://www.facebook.com/pages/St-Jude-Medical-Center/130942776916688,none,https://foursquare.com/venue/885148,none,,,,,,
H-GenMed&Surg,457,http://health.usnews.com/best-hospitals/glendale-adventist-medical-center-6930831,Glendale,CA,Adventist Health,Glendale Adventist Medical Center,glendaleadventist.com,http://www.glendaleadventist.com/,none,,none,,none,none,http://www.facebook.com/GlendaleAdventist,none,https://foursquare.com/venue/553440,http://www.linkedin.com/company/10745,,,,,,
H-GenMed&Surg,301,http://health.usnews.com/best-hospitals/scripps-mem-hosp-la-jolla-6931130/,La Jolla,CA,Scripps Health,Scripps Memorial Hospital La Jolla,scripps.org,http://www.scripps.org,none,,none,,none,none,none,none,http://foursquare.com/venue/1261665,none,,,,,,
H-GenMed&Surg,437,http://health.usnews.com/best-hospitals/sharp-grossmont-hospital-6930887,La Mesa,CA,Sharp HealthCare,Sharp Grossmont Hospital,m.sharp.com,http://m.sharp.com/,none,,none,,none,none,http://www.facebook.com/pages/Sharp-Grossmont-Hospital/113842088646920,none,https://foursquare.com/venue/243688,http://www.linkedin.com/company/165938,,,,,,
H-GenMed&Surg,368,http://health.usnews.com/best-hospitals/antelope-valley-hospital-6931178 ,Lancaster,CA,none,Antelope Valley Hospital,avhospital.org,http://www.avhospital.org/,none,,none,09/03/2009,avhospital,http://twitter.com/avhospital,none,none,http://foursquare.com/venue/103823,http://www.linkedin.com/companies/antelope-valley-hospital,,,,,,
H-GenMed&Surg,739,http://health.usnews.com/best-hospitals/loma-linda-university-med-ctr-6930053/,Loma Linda,CA,Loma Linda University Health,Loma Linda University Medical Center,lomalindahealth.org,http://www.lomalindahealth.org,none,,none,,none,none,http://www.facebook.com/llumc,none,http://foursquare.com/venue/497997,http://www.linkedin.com/companies/loma-linda-university-medical-center,,,,,,
H-GenMed&Surg,462,http://health.usnews.com/best-hospitals/long-beach-memorial-med-ctr-6931370,Long Beach,CA,Memorial Health Services,Long Beach Memorial Meical Center,memorialcare.org,http://www.memorialcare.org,none,,none,,none,none,none,none,http://foursquare.com/venue/6417923,none,,,,,,
H-Children's,308,http://health.usnews.com/best-hospitals/miller-children%27s-hospital-6930103,Long Beach,CA,MemorialCare,Miller Children's Hospital,millerchildrenshospitallb.org,http://www.millerchildrenshospitallb.org/,MillerChildrens,08/04/09,http://www.youtube.com/user/MillerChildrens,14/05/2010,MillerChildrens,https://twitter.com/#!/MillerChildrens,http://www.facebook.com/MillerChildrensHospital,none,https://foursquare.com/venue/1402869,none,,,,,,
H-GenMed&Surg,211,http://health.usnews.com/best-hospitals/pacific-hospital-of-long-beach-6931356,Long Beach,CA,none,Pacific Hospital of Long Beach,phlb.org,http://www.phlb.org/,pacifichospital,01/28/11,http://www.youtube.com/user/pacifichospital,03/10/2010,PacificHospital,http://twitter.com/#!/PacificHospital,http://www.facebook.com/pages/Pacific-Hospital-of-Long-Beach/172704082761558,none,https://foursquare.com/venue/1936783,http://www.linkedin.com/company/pacific-hospital-of-long-beach?goback=%2Efcs_GLHD_Pacific+Hospital+of+Long+Beach_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,,,,,,
H-GenMed&Surg,915,http://health.usnews.com/best-hospitals/cedars-sinai-medical-center-6930444 ,Los Angeles,CA,none,Cedars-Sinai Medical Center,cedars-sinai.edu,http://www.cedars-sinai.edu,CedarsSinaiCareers,08/08/08,http://www.youtube.com/user/CedarsSinaiCareers,12/03/2010,CedarsSinai,http://twitter.com/CedarsSinai,http://www.facebook.com/CedarsSinai,none,http://foursquare.com/venue/1959781,http://www.linkedin.com/companies/cedars-sinai-medical-center,,,,,,
H-Childrens,286,http://health.usnews.com/best-hospitals/childrens-hospital-los-angeles-6931470,Los Angeles,CA,none,Children's Hospital Los Angeles,childrenshospitalla.org,http://www.childrenshospitalla.org,childrensla,03/03/09,http://www.youtube.com/childrensla,05/03/2009,ChildrensLA,http://twitter.com/ChildrensLA,http://www.facebook.com/ChildrensLA,http://www.wearechla.org/,http://foursquare.com/venue/4924905,http://www.linkedin.com/company/2476?trk=NUS_CMPY_TWIT,,,,,,
H-GenMed&Surg,na,none,Los Angeles,CA,none,"Doheny Eye Institute, USC University Hospital",doheny.org,http://www.doheny.org,none,,none,,none,none,none,none,http://foursquare.com/venue/9092452,none,,,,,,
H-GenMed&Surg,na,none,Los Angeles,CA,Univ of CA-Systemwide Adm,"Jules Stein Eye Institute, UCLA Medical Center",jsei.org,http://www.jsei.org,none,,none,,none,none,none,none,http://foursquare.com/venue/606082,none,,,,,,
H-GenMed&Surg,na,none,Los Angeles,CA,Univ of CA-Systemwide Adm,Mattel Children's Hospital UCLA,mattel.ucla.edu,http://www.mattel.ucla.edu,none,,none,,none,none,none,none,http://foursquare.com/venue/1023501,none,,,,,,
H-GenMed&Surg,456,http://health.usnews.com/best-hospitals/ronald-reagan-ucla-medical-center-6931755,Los Angeles,CA,Univ of CA-Systemwide Adm,Ronald Reagan UCLA Medical Center,uclahealth.org,http://www.uclahealth.org,none,,none,,none,none,none,none,http://foursquare.com/venue/1386013,none,,,,,,
Health System,NA,none,Los Angeles,CA,Univ of CA-Systemwide Adm,UCLA Health System,uclahealth.org,http://www.uclahealth.org,UCLAHealth,09/26/07,http://www.youtube.com/user/UCLAHealth,27/03/2009,UCLAHealth,http://twitter.com/UCLAHealth,http://www.facebook.com/pages/Los-Angeles-CA/UCLA-Health-System/56790136798,none,http://foursquare.com/venue/2216422,http://www.linkedin.com/companies/ucla-health-system,,,,,,
H-Cancer,NA,none,Los Angeles,CA,Univ of CA-Systemwide Adm,UCLA Jonsson Comprehensive Cancer Center,cancer.ucla.edu,http://www.cancer.ucla.edu/,none,,none,28/07/2009,UCLAJCCC,http://twitter.com/UCLAJCCC,none,none,http://foursquare.com/venue/13795606,none,,,,,,
H-GenMed&Surg,39,http://health.usnews.com/best-hospitals/usc-norris-cancer-ctr-%26-hosp-6931585,Los Angeles,CA,none,"USC Norris Cancer Hospital, Los Angeles ",ccnt.hsc.usc.edu,http://ccnt.hsc.usc.edu,none,,none,,none,none,none,none,http://foursquare.com/venue/3383626,none,,,,,,
H-GenMed&Surg,162,http://health.usnews.com/best-hospitals/usc-university-hospital-6930042,Los Angeles,CA,none,"USC University Hospital, Los Angeles",uscuniversityhospital.org,http://www.uscuniversityhospital.org/,none,,none,02/09/2009,USCHealthNews,http://twitter.com/USCHealthNews,http://www.facebook.com/pages/USC-University-Hospital-and-USC-Norris-Cancer-Hospital/108831385834051?v=wall,none,http://foursquare.com/venue/233593,none,,,,,,
